cue_en,target_en,condition,cue_zh,target_zh,cue_len,target_len,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_zh,route_target_zh,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str
puff,refreshment,M+E-,抽,饮料,4,11,0.04302613437175751,0.12946267426013947,0.0,0.017001155763864517,0.0,2.006136417388916,吸,饮料,0.3084664344787597,0.2587631046772003,0.33435606956481934,1.0,0.050847455859184265,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.7744398,0.7182655,0.07796053,0.20032384,0.13914219
puff,straw,M+E-,抽,草,4,5,0.04061618447303772,0.051930107176303864,0.0,0.0168400127440691,0.0,1.987121343612671,吸,吸管,0.3084664344787597,0.3520115315914154,0.33435606956481934,0.39620864391326904,0.12711864709854126,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]","[{'zh': '草', 'rcs': 0.3442866504192352, 'w': 0.6037913574663232}]",0.66209114,0.7525633,0.70732725,0.07796053,0.042951714,0.06045612
puff,assimilate,M+E-,抽,吸收,4,10,0.012640644796192646,0.11301235109567642,0.0,0.01416763011366129,0.0,1.6717803478240967,吸,吸收,0.3084664344787597,0.2826601862907409,0.33435606956481934,1.0,0.04237288236618042,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.43370613,0.54789865,0.07796053,0.008249996,0.043105263
puff,incorporate,M+E-,抽,吸收,4,11,0.01015892531722784,0.11301235109567642,0.0,0.01416763011366129,0.0,1.6717803478240967,吸,吸收,0.3084664344787597,0.2860335111618042,0.33435606956481934,1.0,0.04237288236618042,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.38847783,0.52528447,0.07796053,0.0,0.038980264
puff,recruit,M+E-,抽,吸收,4,7,0.014997140504419804,0.11301235109567642,0.0,0.01416763011366129,0.0,1.6717803478240967,吸,吸收,0.3084664344787597,0.2840880453586578,0.33435606956481934,1.0,0.04237288236618042,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.36732107,0.51470613,0.07796053,0.00042771394,0.039194122
puff,touch,M+E-,抽,触摸,4,5,0.022733794525265694,0.018454255536198616,0.0,0.010975820943713188,0.0,0.812210738658905,抽,打,0.2416257560253143,0.2069639414548874,0.6656439304351807,0.07177576422691345,0.22972972691059113,"[{'zh': '吸', 'rcs': 0.3084664344787597, 'w': 0.3343560739180476}]","[{'zh': '触摸', 'rcs': 0.3498248159885406, 'w': 0.6222482817801144}, {'zh': '吃', 'rcs': 0.2017240822315216, 'w': 0.30597595114223464}]",0.66209114,0.5634652,0.6127782,0.07796053,0.24174066,0.1598506
puff,cat,M+E-,抽,猫,4,3,0.06440076231956482,0.027224836871027946,0.0,0.008995188400149345,0.0,1.003068208694458,吸,猫,0.3084664344787597,0.4880292117595672,0.33435606956481934,1.0,0.025423727929592133,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.82852244,0.7453068,0.07796053,0.70452857,0.39124456
puff,vampire,M+E-,抽,吸血鬼,4,7,0.02195221371948719,0.02802360989153385,0.0,0.008500577881932259,0.0,1.003068208694458,吸,吸血鬼,0.3084664344787597,0.4506621956825256,0.33435606956481934,1.0,0.025423727929592133,"[{'zh': '抽', 'rcs': 0.2416257560253143, 'w': 0.6656439260819523}]",[],0.66209114,0.7228068,0.692449,0.07796053,0.4929791,0.28546983
puff,blow,M-E+,抽,暴露,4,4,0.31228673458099365,0.009575508534908295,0.05172412842512131,0.0,9.0,0.0,,,,,,,,,,0.66209114,0.5032385,0.58266485,0.07796053,0.00260689,0.04028371
puff,magic,M-E+,抽,魔术,4,5,0.12462977319955826,0.021530818194150925,0.03448276221752167,0.0,6.0,0.0,,,,,,,,,,0.66209114,0.7596526,0.7108719,0.07796053,0.20669322,0.14232688
puff,breathe,M-E+,抽,充满,4,7,0.3416859209537506,0.03778223693370819,0.017241381108760834,0.0,3.0,0.0,,,,,,,,,,0.66209114,0.6164681,0.6392796,0.07796053,0.04613685,0.06204869
puff,soft,M-E+,抽,软,4,4,0.20839081704616547,0.017965251579880714,0.017241381108760834,0.0,3.0,0.0,,,,,,,,,,0.66209114,0.79574925,0.7289202,0.07796053,0.32706863,0.20251457
punish,jail,M+E+,处罚,监狱,6,4,0.29318368434906006,0.08355753868818283,0.06875000149011612,0.011437603272497654,11.0,1.189510703086853,惩罚,监狱,0.3827184736728668,0.4334481656551361,0.3248070180416107,0.6103679537773132,0.057692307978868484,"[{'zh': '处罚', 'rcs': 0.3974255919456482, 'w': 0.4021650991073331}, {'zh': '自责', 'rcs': 0.2009594440460205, 'w': 0.2730278741955399}]","[{'zh': '监禁', 'rcs': 0.3517002761363983, 'w': 0.38963206397581185}]",0.75467527,0.78983456,0.77225494,0.29146007,0.33836442,0.31491226
punish,pupil,M+E-,处罚,学生,6,5,0.05474831536412239,0.03378186747431755,0.0,0.012438095174729824,0.0,1.2064952850341797,处罚,学生,0.3974255919456482,0.3569338321685791,0.40216508507728577,1.0,0.030927835032343864,"[{'zh': '惩罚', 'rcs': 0.3827184736728668, 'w': 0.324807026697127}, {'zh': '自责', 'rcs': 0.2009594440460205, 'w': 0.2730278741955399}]",[],0.75467527,0.7207131,0.73769414,0.29146007,0.26879975,0.2801299
punish,justice,M-E+,处罚,公平,6,7,0.16602928936481476,0.027098389342427254,0.0312500037252903,0.0,5.0,0.0,,,,,,,,,,0.75467527,0.7720984,0.76338685,0.29146007,0.17705013,0.2342551
punishment,jail,M+E+,刑罚,监狱,10,4,0.35330814123153687,0.1357942372560501,0.09433961659669876,0.01036004163324833,15.0,1.0360041856765747,惩罚,监狱,0.4592040777206421,0.4334481656551361,0.20862211287021637,0.6103679537773132,0.057692307978868484,"[{'zh': '刑罚', 'rcs': 0.509843647480011, 'w': 0.4243359097491819}, {'zh': '处罚', 'rcs': 0.4303311109542846, 'w': 0.23310946174783995}, {'zh': '虐待', 'rcs': 0.3664997816085815, 'w': 0.1339325183551465}]","[{'zh': '监禁', 'rcs': 0.3517002761363983, 'w': 0.38963206397581185}]",0.74082613,0.78983456,0.7653303,0.37694442,0.33836442,0.35765442
punishment,animal,M+E-,刑罚,动物,10,6,0.009121431969106197,0.009100682102143764,0.0,0.010442893020808697,0.0,1.106946587562561,虐待,动物,0.3664997816085815,0.5035275816917419,0.13393251597881317,0.5903541445732117,0.1320754736661911,"[{'zh': '刑罚', 'rcs': 0.509843647480011, 'w': 0.4243359097491819}, {'zh': '处罚', 'rcs': 0.4303311109542846, 'w': 0.23310946174783995}, {'zh': '惩罚', 'rcs': 0.4592040777206421, 'w': 0.2086221101478316}]","[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",0.74082613,0.84472525,0.7927757,0.37694442,0.6573555,0.5171499
punishment,capital,M-E+,刑罚,首都,10,7,0.08523079007863998,0.004330147057771683,0.01886793039739132,0.0,3.0,0.0,,,,,,,,,,0.74082613,0.71877056,0.7297983,0.37694442,0.11160001,0.24427222
pupil,school,M+E+,学生,学校,5,6,0.40972408652305603,0.19242112338542938,0.11398965120315552,0.030144205316901207,22.0,4.4613423347473145,学生,学校,0.3569338321685791,0.5288212299346924,1.0,0.34318017959594727,0.0878378376364708,[],"[{'zh': '教育', 'rcs': 0.3190977871417999, 'w': 0.343180175728997}, {'zh': '学院', 'rcs': 0.4747812151908874, 'w': 0.1655284435590246}, {'zh': '训练', 'rcs': 0.2078115940093994, 'w': 0.07410601847553769}, {'zh': '大学', 'rcs': 0.438775360584259, 'w': 0.07400518650744377}]",0.7207131,0.7743061,0.7475096,0.26879975,0.34387544,0.3063376
pupil,teacher,M+E+,学生,老师,5,7,0.4227812588214874,0.24901346862316132,0.08808290958404541,0.09723562002182007,17.0,14.39087200164795,学生,老师,0.3569338321685791,0.3468257486820221,1.0,0.5139597058296204,0.18918919563293457,[],"[{'zh': '教师', 'rcs': 0.5814129710197449, 'w': 0.27992430342702346}, {'zh': '先生', 'rcs': 0.3092143535614013, 'w': 0.20611599535842348}]",0.7207131,0.7545064,0.73760974,0.26879975,0.3640417,0.31642073
pupil,learning,M+E+,学生,学习,5,8,0.29224246740341187,0.141225665807724,0.025906739756464958,0.03667284548282623,5.0,5.427581310272217,学生,学习,0.3569338321685791,0.3817416727542877,1.0,0.36183875799179077,0.10135135054588318,[],"[{'zh': '学识', 'rcs': 0.2185507118701934, 'w': 0.2579179959435074}, {'zh': '知识', 'rcs': 0.420357346534729, 'w': 0.22397542837481169}, {'zh': '学问', 'rcs': 0.3009366989135742, 'w': 0.15626782699184907}]",0.7207131,0.74849796,0.73460555,0.26879975,0.34487236,0.30683607
pupil,study,M+E+,学生,研究,5,5,0.2635078728199005,0.18074356019496918,0.015544038265943527,0.04693467170000076,3.0,6.94633150100708,学生,学习,0.3569338321685791,0.2978116571903229,1.0,0.4630887806415558,0.10135135054588318,[],"[{'zh': '研究', 'rcs': 0.5011349320411682, 'w': 0.5369112203063393}]",0.7207131,0.7599818,0.74034745,0.26879975,0.11891741,0.19385858
pupil,uniform,M+E-,学生,制服,5,7,0.030451295897364616,0.17890000343322754,0.0,0.010135134682059288,0.0,1.5,学生,校服,0.3569338321685791,0.3387215137481689,1.0,0.5,0.020270269364118576,[],"[{'zh': '制服', 'rcs': 0.3416220545768738, 'w': 0.5}]",0.7207131,0.7197364,0.72022474,0.26879975,0.20126513,0.23503244
pupil,black,M-E+,学生,黑色,5,5,0.035523343831300735,0.01720000058412552,0.025906739756464958,0.0,5.0,0.0,,,,,,,,,,0.7207131,0.8084788,0.7645959,0.26879975,0.51916206,0.39398092
pupil,learn,M-E+,学生,听到,5,5,0.27771177887916565,0.02972150221467018,0.015544038265943527,0.0,3.0,0.0,,,,,,,,,,0.7207131,0.54507136,0.63289225,0.26879975,0.015549931,0.14217484
pupil,see,M-E+,学生,会见,5,3,0.14661924540996552,0.01563151180744171,0.015544038265943527,0.0,3.0,0.0,,,,,,,,,,0.7207131,0.55316365,0.63693833,0.26879975,0.020969227,0.1448845
puppy,animal,M+E+,小狗,动物,5,6,0.2335025519132614,0.21736839413642883,0.05882353335618973,0.027672849595546722,7.0,3.5421247482299805,小狗,动物,0.4750223159790039,0.5035275816917419,1.0,0.5903541445732117,0.046875,[],"[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",0.7969938,0.84472525,0.82085955,0.24331519,0.6573555,0.45033532
puppy,pet,M+E+,小狗,宠物,5,3,0.46499961614608765,0.49515536427497864,0.025210095569491386,0.03793170303106308,3.0,4.855257987976074,小狗,宠物,0.4750223159790039,0.4678937494754791,1.0,0.8092096447944641,0.046875,[],"[{'zh': '宝贝', 'rcs': 0.3197821080684662, 'w': 0.19079037281073924}]",0.7969938,0.7857121,0.791353,0.24331519,0.8925208,0.567918
puppy,allegiance,M+E-,小狗,忠诚,5,10,0.026756374165415764,0.2777000069618225,0.0,0.0703125,0.0,9.0,小狗,忠诚,0.4750223159790039,0.3009380400180816,1.0,1.0,0.0703125,[],[],0.7969938,0.6941994,0.7455966,0.24331519,0.07128761,0.1573014
puppy,play,M-E+,小狗,踢,5,4,0.05569613724946976,0.030038898810744286,0.03361343592405319,0.0,4.0,0.0,,,,,,,,,,0.7969938,0.665364,0.7311789,0.24331519,0.61946994,0.43139255
puppy,young,M-E+,小狗,年轻,5,5,0.18093062937259674,0.021543176844716072,0.03361343592405319,0.0,4.0,0.0,,,,,,,,,,0.7969938,0.7147114,0.7558526,0.24331519,0.2632376,0.2532764
purity,white,M+E+,纯洁,白,6,5,0.25276979804039,0.029725000262260437,0.20606063306331635,0.008807588368654251,34.0,1.0833333730697632,纯洁,白色,0.344798594713211,0.4515153765678406,0.3333333432674408,0.25,0.10569106042385101,"[{'zh': '纯净', 'rcs': 0.3677436411380768, 'w': 0.3333333333333333}, {'zh': '纯粹', 'rcs': 0.3567688763141632, 'w': 0.3333333333333333}]","[{'zh': '白', 'rcs': 0.2417072206735611, 'w': 0.25}, {'zh': '雪白', 'rcs': 0.4313930571079254, 'w': 0.25}, {'zh': '白色的', 'rcs': 0.4358446896076202, 'w': 0.25}]",0.5774981,0.7987871,0.6881426,0.43281132,0.652965,0.54288816
purity,water,M+E+,纯洁,灌溉,6,5,0.07735664397478104,0.03183937817811966,0.11515150964260101,0.019390523433685303,19.0,2.210519790649414,纯净,水,0.3677436411380768,0.3645677268505096,0.3333333432674408,0.23684139549732208,0.24561403691768646,"[{'zh': '纯洁', 'rcs': 0.344798594713211, 'w': 0.3333333333333333}, {'zh': '纯粹', 'rcs': 0.3567688763141632, 'w': 0.3333333333333333}]","[{'zh': '灌溉', 'rcs': 0.3861119747161865, 'w': 0.5226347721664009}, {'zh': '水面', 'rcs': 0.3638622760772705, 'w': 0.2405238280466016}]",0.5774981,0.5788847,0.5781914,0.43281132,0.2631127,0.34796202
purity,virgin,M+E+,纯洁,处女,6,6,0.41066688299179077,0.11293333768844604,0.05454544723033905,0.008130080997943878,9.0,1.0,纯洁,处女,0.344798594713211,0.2164990603923797,0.3333333432674408,1.0,0.024390242993831635,"[{'zh': '纯净', 'rcs': 0.3677436411380768, 'w': 0.3333333333333333}, {'zh': '纯粹', 'rcs': 0.3567688763141632, 'w': 0.3333333333333333}]",[],0.5774981,0.6790578,0.6282779,0.43281132,0.11076619,0.27178875
purity,innocence,M+E+,纯洁,清白,6,9,0.37112492322921753,0.02836666814982891,0.018181821331381798,0.007766990456730127,3.0,0.800000011920929,纯粹,单纯,0.3567688763141632,0.3044634759426117,0.3333333432674408,0.20000000298023224,0.11650485545396805,"[{'zh': '纯洁', 'rcs': 0.344798594713211, 'w': 0.3333333333333333}, {'zh': '纯净', 'rcs': 0.3677436411380768, 'w': 0.3333333333333333}]","[{'zh': '清白', 'rcs': 0.405794084072113, 'w': 0.2}, {'zh': '无知', 'rcs': 0.4525492787361145, 'w': 0.2}, {'zh': '无罪', 'rcs': 0.3292164802551269, 'w': 0.2}, {'zh': '纯真', 'rcs': 0.3775863945484161, 'w': 0.2}]",0.5774981,0.7093791,0.6434386,0.43281132,0.10652737,0.26966935
purity,wet,M+E-,纯洁,湿,6,3,0.030095314607024193,0.01910855993628502,0.0,0.011637318879365921,0.0,1.3266544342041016,纯净,水,0.3677436411380768,0.3768291473388672,0.3333333432674408,0.14214153587818146,0.24561403691768646,"[{'zh': '纯洁', 'rcs': 0.344798594713211, 'w': 0.3333333333333333}, {'zh': '纯粹', 'rcs': 0.3567688763141632, 'w': 0.3333333333333333}]","[{'zh': '湿', 'rcs': 0.4603066146373749, 'w': 0.25993643248032516}, {'zh': '湿的', 'rcs': 0.4789307117462158, 'w': 0.25993643248032516}, {'zh': '潮湿', 'rcs': 0.4323588013648987, 'w': 0.25993643248032516}, {'zh': '液体', 'rcs': 0.3145627677440643, 'w': 0.07804916587005213}]",0.5774981,0.810579,0.6940385,0.43281132,0.37285385,0.40283257
purity,teenager,M+E-,纯洁,少女,6,8,0.025191163644194603,0.10026666522026062,0.0,0.008130080997943878,0.0,1.0,纯洁,少女,0.344798594713211,0.2557794749736786,0.3333333432674408,1.0,0.024390242993831635,"[{'zh': '纯净', 'rcs': 0.3677436411380768, 'w': 0.3333333333333333}, {'zh': '纯粹', 'rcs': 0.3567688763141632, 'w': 0.3333333333333333}]",[],0.5774981,0.54938495,0.5634415,0.43281132,0.23955889,0.3361851
purity,religion,M-E+,纯洁,宗教,6,8,0.27092230319976807,0.013607983477413654,0.024242417886853218,0.0,4.0,0.0,,,,,,,,,,0.5774981,0.79386705,0.68568254,0.43281132,0.22887622,0.33084378
purity,ring,M-E+,纯洁,戒指,6,4,0.06438017636537552,0.020488910377025604,0.018181821331381798,0.0,3.0,0.0,,,,,,,,,,0.5774981,0.6995728,0.63853544,0.43281132,0.0843003,0.2585558
purity,soap,M-E+,纯洁,香皂,6,4,0.10217941552400589,0.02761666849255562,0.018181821331381798,0.0,3.0,0.0,,,,,,,,,,0.5774981,0.7759434,0.67672074,0.43281132,0.42318115,0.42799622
purple,red,M+E+,紫色,红的,6,3,0.2380393147468567,0.06886667013168335,0.05442177131772041,0.017921147868037224,8.0,1.6666667461395264,紫色,红色,0.4545847177505493,0.3834229111671448,1.0,0.3333333432674408,0.05376344174146652,[],"[{'zh': '红的', 'rcs': 0.2435952574014663, 'w': 0.3333333333333333}, {'zh': '红', 'rcs': 0.3943059742450714, 'w': 0.3333333333333333}]",0.81664944,0.7974439,0.80704665,0.13664714,0.3534052,0.24502617
purple,secret,M+E-,紫色,秘密,6,6,0.02320006862282753,0.03608701005578041,0.0,0.02787143550813198,0.0,2.59204363822937,紫色,神秘,0.4545847177505493,0.3403626978397369,1.0,0.2880048453807831,0.09677419066429138,[],"[{'zh': '秘密', 'rcs': 0.4021604359149933, 'w': 0.7119951488072159}]",0.81664944,0.7331738,0.77491164,0.13664714,0.0886327,0.11263992
purple,mystery,M+E-,紫色,不可思议,6,7,0.015273131430149078,0.028748130425810814,0.0,0.02220332622528076,0.0,2.0649094581604004,紫色,神秘,0.4545847177505493,0.4104382991790771,1.0,0.22943438589572906,0.09677419066429138,[],"[{'zh': '不可思议', 'rcs': 0.3585330247879028, 'w': 0.38528280580729724}, {'zh': '奥秘', 'rcs': 0.2741293907165527, 'w': 0.38528280580729724}]",0.81664944,0.65914667,0.73789805,0.13664714,0.13116154,0.13390434
purple,rain,M-E+,紫色,下雨,6,4,0.06555935740470886,0.027566667646169662,0.04081632196903229,0.0,6.0,0.0,,,,,,,,,,0.81664944,0.7865754,0.8016124,0.13664714,0.34192422,0.23928568
purple,nipple,M-E+,紫色,乳头,6,6,0.11041732132434845,0.025200000032782555,0.02721087634563446,0.0,4.0,0.0,,,,,,,,,,0.81664944,0.74797076,0.7823101,0.13664714,0.20174553,0.16919634
purple,prose,M-E+,紫色,散文,6,5,0.1016976535320282,0.027499999850988388,0.02721087634563446,0.0,4.0,0.0,,,,,,,,,,0.81664944,0.7665586,0.79160404,0.13664714,0.3725342,0.25459066
purple,monster,M-E+,紫色,怪兽,6,7,0.05640150606632233,0.02802976779639721,0.020408160984516144,0.0,3.0,0.0,,,,,,,,,,0.81664944,0.7359571,0.7763033,0.13664714,0.14265467,0.13965091
purse,leather,M+E+,奖金,皮革,5,7,0.24713201820850372,0.12814725935459137,0.01785713993012905,0.018696656450629234,4.0,1.8135757446289062,钱包,皮革,0.2969193458557129,0.6170324683189392,0.3627151548862457,1.0,0.05154639109969139,"[{'zh': '奖金', 'rcs': 0.3567523658275604, 'w': 0.4160598717078683}, {'zh': '资金', 'rcs': 0.2453178763389587, 'w': 0.22122497761968657}]",[],0.6694428,0.7873352,0.728389,0.14588234,0.21277216,0.17932725
purse,job,M+E-,奖金,工作,5,3,0.023272711783647537,0.0948200449347496,0.0,0.01364130713045597,0.0,1.664239525794983,奖金,工作,0.3567523658275604,0.3013474941253662,0.4160598814487457,1.0,0.032786883413791656,"[{'zh': '钱包', 'rcs': 0.2969193458557129, 'w': 0.36271515067244514}, {'zh': '资金', 'rcs': 0.2453178763389587, 'w': 0.22122497761968657}]",[],0.6694428,0.71237755,0.69091016,0.14588234,0.10986981,0.12787607
purse,investment,M+E-,奖金,投资,5,10,0.06519806385040283,0.1340402066707611,0.0,0.013142078183591366,0.0,1.3273499011993408,资金,投资,0.2453178763389587,0.5387275815010071,0.22122497856616974,1.0,0.059405941516160965,"[{'zh': '奖金', 'rcs': 0.3567523658275604, 'w': 0.4160598717078683}, {'zh': '钱包', 'rcs': 0.2969193458557129, 'w': 0.36271515067244514}]",[],0.6694428,0.7693941,0.7194184,0.14588234,0.1668135,0.15634792
purse,scholarship,M+E-,奖金,奖学金,5,11,0.024945441633462906,0.0844917818903923,0.0,0.01041884534060955,0.0,1.2710990905761719,奖金,奖学金,0.3567523658275604,0.4451478719711303,0.4160598814487457,0.43644100427627563,0.05737704783678055,"[{'zh': '钱包', 'rcs': 0.2969193458557129, 'w': 0.36271515067244514}, {'zh': '资金', 'rcs': 0.2453178763389587, 'w': 0.22122497761968657}]","[{'zh': '学术', 'rcs': 0.3714240491390228, 'w': 0.42557619397057916}, {'zh': '学问', 'rcs': 0.2223271876573562, 'w': 0.13798281249539}]",0.6694428,0.7576521,0.71354747,0.14588234,0.30504957,0.22546595
purse,woman,M-E+,奖金,妇女,5,5,0.08192919194698334,0.003839243669062853,0.0535714328289032,0.0,12.0,0.0,,,,,,,,,,0.6694428,0.75427866,0.7118607,0.14588234,0.13826159,0.14207196
purse,lady,M-E+,奖金,女,5,4,0.09025157988071442,0.0039050152990967035,0.0133928582072258,0.0,3.0,0.0,,,,,,,,,,0.6694428,0.70106053,0.68525165,0.14588234,0.101873435,0.12387788
pursue,police,M+E+,执行,警方,6,6,0.12126095592975616,0.1076585054397583,0.017857147380709648,0.016286630183458328,3.0,2.068402051925659,执行,警察,0.2495157867670059,0.4137285351753235,1.0,0.2585502564907074,0.06299212574958801,[],"[{'zh': '警方', 'rcs': 0.3846127688884735, 'w': 0.7414497500211599}]",0.6169752,0.72112674,0.66905093,0.0039555267,0.041123297,0.022539413
pursue,assignment,M+E-,执行,任务,6,10,0.048909805715084076,0.1615530401468277,0.0,0.10251449048519135,0.0,13.019340515136719,执行,任务,0.2495157867670059,0.2479351311922073,1.0,0.5660582780838013,0.18110236525535583,[],"[{'zh': '工作', 'rcs': 0.2306345999240875, 'w': 0.4339417410916308}]",0.6169752,0.66913545,0.6430553,0.0039555267,0.1416869,0.072821215
pursue,order,M+E-,执行,命令,6,5,0.027415594086050987,0.22899000346660614,0.0,0.04958445206284523,0.0,6.297224998474121,执行,命令,0.2495157867670059,0.2081611156463623,1.0,0.572475016117096,0.08661417663097382,[],"[{'zh': '指令', 'rcs': 0.2428500354290008, 'w': 0.18940484181973274}, {'zh': '指示', 'rcs': 0.2387993931770324, 'w': 0.13558050664454405}, {'zh': '组织', 'rcs': 0.2109940499067306, 'w': 0.1025396397522199}]",0.6169752,0.62991405,0.6234446,0.0039555267,0.042334482,0.023145005
pursue,agenda,M+E-,执行,意图,6,6,0.058274757117033005,0.0911237895488739,0.0,0.011132818646728992,0.0,1.4138679504394531,执行,计划,0.2495157867670059,0.2276059091091156,1.0,0.2356446534395218,0.04724409431219101,[],"[{'zh': '意图', 'rcs': 0.2025883793830871, 'w': 0.28861449609744927}, {'zh': '会议', 'rcs': 0.2716581523418426, 'w': 0.25932865693340856}, {'zh': '方案', 'rcs': 0.2147877365350723, 'w': 0.21641219216145777}]",0.6169752,0.7303933,0.67368424,0.0039555267,0.11744143,0.06069848
pursue,scheme,M+E-,执行,项目,6,6,0.06888743489980698,0.09182778000831604,0.0,0.009178326465189457,0.0,1.1656475067138672,执行,计划,0.2495157867670059,0.3038350343704223,1.0,0.19427457451820374,0.04724409431219101,[],"[{'zh': '项目', 'rcs': 0.2921180129051208, 'w': 0.33735410746656985}, {'zh': '体系', 'rcs': 0.2577247321605682, 'w': 0.24538946795217412}, {'zh': '方案', 'rcs': 0.3583382666110992, 'w': 0.22298184380636935}]",0.6169752,0.5592649,0.58812004,0.0039555267,0.148869,0.07641226
pursue,scenario,M+E-,执行,设想,6,8,0.03483937308192253,0.10628680884838104,0.0,0.008258921094238758,0.0,1.0488829612731934,执行,方案,0.2495157867670059,0.2114883214235305,1.0,0.34962767362594604,0.023622047156095505,[],"[{'zh': '设想', 'rcs': 0.2756334543228149, 'w': 0.40029819255652327}, {'zh': '预测', 'rcs': 0.2715358734130859, 'w': 0.2500741239511148}]",0.6169752,0.6679406,0.6424579,0.0039555267,0.022384662,0.013170094
pursue,chase,M-E+,执行,追逐,6,5,0.4245125949382782,0.023800000548362732,0.375,0.0,63.0,0.0,,,,,,,,,,0.6169752,0.7184949,0.66773504,0.0039555267,0.5511062,0.27753088
pursue,search,M-E+,执行,搜索,6,6,0.18579484522342682,0.014725075103342533,0.029761902987957,0.0,5.0,0.0,,,,,,,,,,0.6169752,0.6703522,0.6436637,0.0039555267,0.062348317,0.03315192
pursue,catch,M-E+,执行,捕捉,6,5,0.19405534863471985,0.02228514477610588,0.0238095261156559,0.0,4.0,0.0,,,,,,,,,,0.6169752,0.5910903,0.60403275,0.0039555267,0.0177753,0.010865414
pursue,seek,M-E+,执行,争取,6,4,0.3090682923793793,0.03459503874182701,0.0238095261156559,0.0,4.0,0.0,,,,,,,,,,0.6169752,0.6259521,0.62146366,0.0039555267,0.032041553,0.01799854
pursue,want,M-E+,执行,希望,6,4,0.14810232818126678,0.02082796022295952,0.0238095261156559,0.0,4.0,0.0,,,,,,,,,,0.6169752,0.67097294,0.64397407,0.0039555267,0.095317595,0.04963656
pursuit,police,M+E+,追求,警方,7,6,0.0938994437456131,0.16278529167175293,0.0710059106349945,0.015626663342118263,12.0,1.4220263957977295,追捕,警察,0.2676197290420532,0.4137285351753235,0.5,0.2585502564907074,0.12087912112474442,"[{'zh': '追求', 'rcs': 0.2610996663570404, 'w': 0.5}]","[{'zh': '警方', 'rcs': 0.3846127688884735, 'w': 0.7414497500211599}]",0.65138316,0.72112674,0.686255,0.07765139,0.041123297,0.05938734
pursuit,boyfriend,M+E-,追求,男朋友,7,9,0.018183546140789986,0.1189500018954277,0.0,0.012195121496915817,0.0,1.5,追求,男朋友,0.2610996663570404,0.3986789584159851,0.5,1.0,0.024390242993831635,"[{'zh': '追捕', 'rcs': 0.2676197290420532, 'w': 0.5}]",[],0.65138316,0.7478501,0.6996167,0.07765139,0.1057068,0.091679096
pursuit,car,M-E+,追求,轿车,7,3,0.06602494418621063,0.006653412710875273,0.02958579733967781,0.0,5.0,0.0,,,,,,,,,,0.65138316,0.8179912,0.7346872,0.07765139,0.46761972,0.27263555
pus,infection,M+E+,脓,发炎,3,9,0.5612545013427734,0.18065941333770752,0.15846998989582062,0.016988208517432213,29.0,1.4270095825195312,脓,发炎,0.6262205243110657,0.6099469661712646,1.0,0.2854019105434418,0.0595238097012043,[],"[{'zh': '传染病', 'rcs': 0.4285117387771606, 'w': 0.2854018959904301}, {'zh': '感染', 'rcs': 0.599175751209259, 'w': 0.2854018959904301}, {'zh': '传染', 'rcs': 0.5695779919624329, 'w': 0.1437943120287098}]",0.79428434,0.80827105,0.8012777,0.43785527,0.40646538,0.42216033
pus,yellow,M+E+,脓,黄色,3,6,0.060686398297548294,0.08640000224113464,0.12568305432796478,0.0357142873108387,23.0,3.0,脓,黄色,0.6262205243110657,0.5010339617729187,1.0,1.0,0.0357142873108387,[],[],0.79428434,0.8135123,0.80389833,0.43785527,0.44301888,0.44043708
pus,wound,M+E+,脓,伤口,3,5,0.32991695404052734,0.23094917833805084,0.10382512956857681,0.029627099633216858,19.0,2.4886763095855713,脓,伤口,0.6262205243110657,0.5200434327125549,1.0,0.3555251955986023,0.0833333358168602,[],"[{'zh': '伤', 'rcs': 0.3648525774478912, 'w': 0.3555252088604569}, {'zh': '创伤', 'rcs': 0.3284887075424194, 'w': 0.2380137184247195}, {'zh': '伤害', 'rcs': 0.205748438835144, 'w': 0.05093586385436664}]",0.79428434,0.8014828,0.79788357,0.43785527,0.48475876,0.46130702
