stim_id,cue_en,target_en,condition,route_cue_zh,route_target_zh,delete,changed,reason,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cov_distance,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,cue_zh,target_zh,cue_len,target_len
123,pizza,cheese,M+E+,披萨,芝士,,,,0.45778217911720300,0.233433336019516,0.23618090152740500,0.05494505912065510,47.0,5.0,0.8528188,0.8603194,0.85656905,0.4875780642032620,0.6471855640411380,1.0,0.3333333432674410,0.16483516991138500,[],"[{'zh': '起司', 'rcs': 0.648933470249176, 'w': 0.3333333333333333}, {'zh': '奶酪', 'rcs': 0.6327145099639893, 'w': 0.3333333333333333}]",0.5666334180369630,0.7130328,0.47317386,0.5931033,披萨,起司,5,6
124,pizza,touch,M+E-,披萨,吃,y,,poor translation,0.010158332996070400,0.14267659187316900,0.0,0.013449491932988200,0.0,1.223903775215150,0.8528188,0.5634652,0.708142,0.4875780642032620,0.2017240822315220,1.0,0.30597594380378700,0.04395604506134990,[],"[{'zh': '触摸', 'rcs': 0.3498248159885406, 'w': 0.6222482817801144}, {'zh': '打', 'rcs': 0.2069639414548874, 'w': 0.07177576707765093}]",1.3349499038571700,0.7130328,0.24174066,0.4773867,披萨,触摸,5,5
125,pizza,round,M-E+,,,,,,0.08615222573280330,0.0203000009059906,0.030150754377245900,0.0,6.0,0.0,0.8528188,0.46832725,0.660573,,,,,,,,1.0943654434978800,0.7130328,0.014070731,0.36355177,披萨,回合,5,5
126,plant,animal,M+E+,植物,动物,,,,0.0906151533126831,0.019431231543421700,0.035211268812418000,0.01134171336889270,5.0,1.2816134691238400,0.5745459,0.84472525,0.7096356,0.4080849587917330,0.5035275816917420,0.1669940948486330,0.5903541445732120,0.1150442510843280,"[{'zh': '设备', 'rcs': 0.2381909489631652, 'w': 0.4180537806850469}, {'zh': '播种', 'rcs': 0.3342699110507965, 'w': 0.20092637177637448}, {'zh': '种植', 'rcs': 0.3710850477218628, 'w': 0.1275964458819257}, {'zh': '工厂', 'rcs': 0.2790567874908447, 'w': 0.08642930388166525}]","[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",0.5727051357071100,0.09775641,0.6573555,0.37755594,设备,动物,5,6
127,plant,machine,M+E-,设备,机械,,y,poor translation,0.05564330518245700,0.09453663975000380,0.0,0.008300594054162500,0.0,1.0624760389328000,0.5745459,0.76626587,0.67040586,0.2381909489631650,0.3681373298168180,0.4180537760257720,0.31768521666526800,0.0625,"[{'zh': '播种', 'rcs': 0.3342699110507965, 'w': 0.20092637177637448}, {'zh': '植物', 'rcs': 0.4080849587917328, 'w': 0.1669940977749877}, {'zh': '种植', 'rcs': 0.3710850477218628, 'w': 0.1275964458819257}, {'zh': '工厂', 'rcs': 0.2790567874908447, 'w': 0.08642930388166525}]","[{'zh': '机器', 'rcs': 0.403625875711441, 'w': 0.4521798033516054}, {'zh': '制造', 'rcs': 0.2593474090099334, 'w': 0.23013497577752465}]",1.1935130444597800,0.09775641,0.51058114,0.30416876,设备,机器,5,7
128,plant,pot,M-E+,,,,,,0.25811558961868300,0.005728677846491340,0.07042253762483600,0.0,10.0,0.0,0.5745459,0.7677407,0.6711433,,,,,,,,0.9776846207647330,0.09775641,0.2769282,0.1873423,设备,锅,5,3
129,plug,wire,M+E+,插头,电线,,,,0.2865450978279110,0.2962692677974700,0.034682080149650600,0.028668051585555100,6.0,1.978095531463620,0.6861574,0.7544293,0.72029334,0.4740006327629090,0.4526078999042510,0.7244082689285280,0.6826590895652770,0.05797101557254790,"[{'zh': '射击', 'rcs': 0.2009297460317611, 'w': 0.14859924619000328}, {'zh': '插入', 'rcs': 0.3141502737998962, 'w': 0.1269924906906099}]","[{'zh': '电缆', 'rcs': 0.4007912278175354, 'w': 0.3173408934969921}]",0.5301885048821510,0.048552215,0.2629307,0.15574145,插头,电线,4,4
130,plug,bullet,M+E-,射击,子弹,y,,poor translation,0.02336135134100910,0.07868330180644990,0.0,0.011065901257097700,0.0,1.0401947498321500,0.6861574,0.8177105,0.75193393,0.2009297460317610,0.4223982095718380,0.14859925210475900,1.0,0.07446808367967610,"[{'zh': '插头', 'rcs': 0.4740006327629089, 'w': 0.7244082631193868}, {'zh': '插入', 'rcs': 0.3141502737998962, 'w': 0.1269924906906099}]",[],1.2112814907434800,0.048552215,0.13625708,0.09240465,插头,子弹,4,6
131,plug,socket,M-E+,,,,,,0.4289771318435670,0.03216372802853580,0.080924853682518,0.0,14.0,0.0,0.6861574,0.5393234,0.6127404,,,,,,,,1.4286304498210100,0.048552215,0.0070969793,0.027824597,插头,槽,4,6
132,pocket,pants,M+E+,口袋,裤子,,,,0.16693443059921300,0.08234737068414690,0.10047847032547000,0.00842541828751564,21.0,0.9183706045150760,0.79961663,0.81233823,0.80597746,0.4073184132575990,0.5325920581817630,1.0,0.22959265112876900,0.03669724613428120,[],"[{'zh': '裤', 'rcs': 0.5033533573150635, 'w': 0.22666493699366944}, {'zh': '长裤', 'rcs': 0.4558230638504028, 'w': 0.20629720192838058}, {'zh': '短裤', 'rcs': 0.4888901114463806, 'w': 0.18459931658294818}, {'zh': '牛仔裤', 'rcs': 0.4652194082736969, 'w': 0.1528458961932007}]",0.5798664414030270,0.12936984,0.58007216,0.354721,口袋,裤子,6,5
133,pocket,thread,M+E-,口袋,衣服,y,,poor translation,0.05628661811351780,0.18592040240764600,0.0,0.043264035135507600,0.0,4.715779781341550,0.79961663,0.64790684,0.72376174,0.4073184132575990,0.2073432207107540,1.0,0.24819894134998300,0.17431192100048100,[],"[{'zh': '穿', 'rcs': 0.2127098888158798, 'w': 0.7518010622210529}]",1.0541994846951900,0.12936984,0.026098285,0.07773406,口袋,穿,6,6
134,pocket,watch,M-E+,,,,,,0.10380125790834400,0.008725103922188280,0.11483253538608600,0.0,24.0,0.0,0.79961663,0.5612938,0.6804552,,,,,,,,1.2983701786014900,0.12936984,0.052115336,0.09074259,口袋,观看,6,5
135,pool,swim,M+E+,水池,游泳,,,,0.43337875604629500,0.08199800550937650,0.10775861889123900,0.029670357704162600,25.0,3.3824210166931200,0.66579133,0.75890666,0.712349,0.4459186792373660,0.2599096298217770,0.19896593689918500,1.0,0.14912280440330500,"[{'zh': '水坑', 'rcs': 0.319256991147995, 'w': 0.6096506105009666}, {'zh': '池塘', 'rcs': 0.3448101282119751, 'w': 0.19138345259482803}]",[],0.38179333747736500,0.3720415,0.42403856,0.39804003,水坑,游泳,4,4
136,pool,auto,M+E-,水坑,汽车,y,,poor translation,0.013602430000901200,0.04450449347496030,0.0,0.019252125173807100,0.0,1.8289518356323200,0.66579133,0.7357835,0.7007874,0.319256991147995,0.4339776635169980,0.6096506118774410,1.0,0.031578946858644500,"[{'zh': '水池', 'rcs': 0.4459186792373657, 'w': 0.1989659369042054}, {'zh': '池塘', 'rcs': 0.3448101282119751, 'w': 0.19138345259482803}]",[],1.2159776377629400,0.3720415,0.04260072,0.2073211,水坑,汽车,4,4
137,pool,table,M-E+,,,,,,0.053848568350076700,0.009429262951016430,0.025862064212560700,0.0,6.0,0.0,0.66579133,0.6845784,0.67518485,,,,,,,,0.6649205693153850,0.3720415,0.04760247,0.20982198,水坑,表,4,5
138,post,letter,M+E+,邮政,信件,,,,0.37631380558013900,0.3460654318332670,0.04954954609274860,0.01259947381913660,11.0,1.1969499588012700,0.6693432,0.72047174,0.6949074,0.2057422846555710,0.4592893123626710,1.0,0.39898332953453100,0.031578946858644500,[],"[{'zh': '书信', 'rcs': 0.4381456077098846, 'w': 0.601016682430027}]",1.1564263533615400,0.055568572,0.36632788,0.21094823,邮政,书信,4,6
139,post,slow,M+E-,邮政,慢,,,,0.04101526737213140,0.1509999930858610,0.0,0.12631578743457800,0.0,12.0,0.6693432,0.7629393,0.7161412,0.2057422846555710,0.3522450625896450,1.0,1.0,0.12631578743457800,[],[],1.0600366572913200,0.055568572,0.34552816,0.20054837,邮政,慢,4,4
140,post,pole,M-E+,,,,,,0.10550733655691100,0.01140000019222500,0.04054054245352750,0.0,9.0,0.0,0.6693432,0.7120809,0.69071203,,,,,,,,0.6123874662146340,0.055568572,0.0055285897,0.03054858,邮政,杆,4,4
141,prick,needle,M+E+,刺痛,针,,,,0.38331642746925400,0.16004863381385800,0.1145833283662800,0.03536413237452510,22.0,3.677870035171510,0.6934977,0.7083572,0.7009275,0.3895090222358700,0.5263547301292420,0.7018048763275150,0.43671563267707800,0.11538461595773700,"[{'zh': '戳', 'rcs': 0.2868856191635132, 'w': 0.15544444387061235}, {'zh': '刺', 'rcs': 0.2932660281658172, 'w': 0.14275065848627358}]","[{'zh': '针头', 'rcs': 0.5342175364494324, 'w': 0.43671563189910584}, {'zh': '指针', 'rcs': 0.2426190823316574, 'w': 0.1265687362017882}]",1.074851650250200,0.314972,0.23918825,0.27708012,刺痛,针,5,6
142,prick,skin,M+E-,刺痛,皮肤,,,,0.05535609647631650,0.0604667067527771,0.0,0.009695562534034250,0.0,1.0083385705947900,0.6934977,0.7957984,0.7446481,0.3895090222358700,0.5646045207977300,0.7018048763275150,0.4789263606071470,0.028846153989434200,"[{'zh': '戳', 'rcs': 0.2868856191635132, 'w': 0.15544444387061235}, {'zh': '刺', 'rcs': 0.2932660281658172, 'w': 0.14275065848627358}]","[{'zh': '壳', 'rcs': 0.3820466101169586, 'w': 0.1817293657600022}, {'zh': '剥皮', 'rcs': 0.3006784617900848, 'w': 0.17885542186769768}, {'zh': '毛皮', 'rcs': 0.363589197397232, 'w': 0.16048884487323642}]",1.136615017146520,0.314972,0.27219588,0.29358393,刺痛,皮肤,5,4
143,prick,pin,M-E+,,,,,,0.23713205754756900,0.010809711180627300,0.0885416716337204,0.0,17.0,0.0,0.6934977,0.6037958,0.6486468,,,,,,,,1.3571274958740500,0.314972,0.0131251495,0.16404858,刺痛,旗杆,5,3
144,prince,queen,M+E+,国王,王后,,,,0.5096243619918820,0.12356587499380100,0.05365854129195210,0.013245295733213400,11.0,1.5894354581832900,0.7846712,0.7987373,0.79170424,0.4750861227512360,0.374015063047409,0.298019140958786,0.3333333432674410,0.13333334028720900,"[{'zh': '王子', 'rcs': 0.2860147953033447, 'w': 0.6380337896361722}, {'zh': '贵族', 'rcs': 0.3622331321239471, 'w': 0.06394705671830593}]","[{'zh': '女王', 'rcs': 0.3969371914863586, 'w': 0.3333333333333333}, {'zh': '皇后', 'rcs': 0.3590055704116821, 'w': 0.3333333333333333}]",0.49638803169756000,0.70466113,0.523819,0.61424005,王子,王后,6,5
145,prince,state,M+E-,国王,国家,,,,0.04594086483120920,0.04412757232785230,0.0,0.016408368945121800,0.0,1.9690042734146100,0.7846712,0.7015089,0.74309003,0.4750861227512360,0.2936394810676570,0.298019140958786,0.734108030796051,0.07500000298023220,"[{'zh': '王子', 'rcs': 0.2860147953033447, 'w': 0.6380337896361722}, {'zh': '贵族', 'rcs': 0.3622331321239471, 'w': 0.06394705671830593}]","[{'zh': '规定', 'rcs': 0.2473006099462509, 'w': 0.26589196465579745}]",1.0951893977832300,0.70466113,0.25638014,0.48052064,王子,国家,6,5
146,prince,singer,M-E+,,,,,,0.12647631764411900,0.0378992073237896,0.024390248581767100,0.0,5.0,0.0,0.7846712,0.78461635,0.78464377,,,,,,,,0.59486391242989,0.70466113,0.40966824,0.55716467,王子,歌手,6,6
147,print,paper,M+E+,打印,纸,,,,0.43339213728904700,0.051564741879701600,0.0892857164144516,0.016673091799020800,20.0,1.433885931968690,0.671839,0.71140915,0.69162405,0.3888677954673770,0.327637255191803,0.40698814392089800,0.2710126042366030,0.151162788271904,"[{'zh': '指纹', 'rcs': 0.2423380315303802, 'w': 0.40698813158278163}, {'zh': '印刷', 'rcs': 0.4753153622150421, 'w': 0.11607403962695022}, {'zh': '相片', 'rcs': 0.3974620401859283, 'w': 0.06994969720748648}]","[{'zh': '文件', 'rcs': 0.2631358802318573, 'w': 0.2710125906312715}, {'zh': '试卷', 'rcs': 0.2282652109861374, 'w': 0.2710125906312715}, {'zh': '纸张', 'rcs': 0.4235454499721527, 'w': 0.1323204461818563}, {'zh': '报纸', 'rcs': 0.2869635820388794, 'w': 0.05464178192432924}]",1.1385599131178000,0.22712955,0.3958666,0.31149808,指纹,文件,5,5
148,print,sheet,M+E-,打印,纸张,y,,duplicate route,0.060394030064344400,0.07022266089916230,0.0,0.009612037800252440,0.0,0.8266351819038390,0.671839,0.7659373,0.71888816,0.3888677954673770,0.4602515995502470,0.40698814392089800,0.33851730823516800,0.06976744532585140,"[{'zh': '指纹', 'rcs': 0.2423380315303802, 'w': 0.40698813158278163}, {'zh': '印刷', 'rcs': 0.4753153622150421, 'w': 0.11607403962695022}, {'zh': '相片', 'rcs': 0.3974620401859283, 'w': 0.06994969720748648}]","[{'zh': '床单', 'rcs': 0.279130756855011, 'w': 0.661482690889327}]",0.7692954721664770,0.22712955,0.31622943,0.2716795,指纹,床单,5,5
149,print,write,M-E+,,,,,,0.5655429363250730,0.03807617351412770,0.1160714253783230,0.0,26.0,0.0,0.671839,0.6980162,0.6849276,,,,,,,,1.0006346619784300,0.22712955,0.26926136,0.24819545,指纹,写信,5,5
150,racket,tennis,M+E+,球拍,网球,,,,0.3988964855670930,0.751800000667572,0.3008849322795870,0.17592592537403100,68.0,19.0,0.5815467,0.7393462,0.66044647,0.2656524181365970,0.5727742910385130,1.0,1.0,0.17592592537403100,[],[],0.36394894169947500,0.73034674,0.5518939,0.6411203,球拍,网球,6,6
151,racket,movement,M+E-,球拍,运动,,,,0.02548220381140710,0.19630025327205700,0.0,0.026238737627863900,0.0,2.8337838649749800,0.5815467,0.62111986,0.60133326,0.2656524181365970,0.345899760723114,1.0,0.40482625365257300,0.06481481343507770,[],"[{'zh': '进步', 'rcs': 0.2919689416885376, 'w': 0.5951737585287443}]",1.1953414595104500,0.73034674,0.13152725,0.430937,球拍,进步,6,8
152,racket,noise,M-E+,,,,,,0.2409847378730770,0.0041797831654548600,0.23893804848194100,0.0,54.0,0.0,0.5815467,0.7475443,0.66454554,,,,,,,,1.188591828846930,0.73034674,0.06307412,0.39671043,球拍,干扰,6,5
153,riding,saddle,M+E+,骑马,马鞍,,,,0.4769769012928010,0.4952000081539150,0.04724408686161040,0.04938271641731260,6.0,4.0,0.6668382,0.6921119,0.67947507,0.3449922800064090,0.2919842898845670,1.0,1.0,0.04938271641731260,[],[],1.0102230238544000,0.23870078,0.32381082,0.28125578,骑马,马鞍,6,6
154,riding,quick,M+E-,骑马,快,,,,0.05209892615675930,0.11829999834299100,0.0,0.03703703731298450,0.0,3.0,0.6668382,0.7524308,0.70963454,0.3449922800064090,0.2568528056144710,1.0,1.0,0.03703703731298450,[],[],1.4287530675134000,0.23870078,0.47288588,0.35579333,骑马,快,6,5
155,riding,train,M-E+,,,,,,0.2785591185092930,0.039799999445676800,0.0236220546066761,0.0,3.0,0.0,0.6668382,0.78923094,0.7280346,,,,,,,,0.9757524642325820,0.23870078,0.15093203,0.19481641,骑马,火车,6,5
156,rifle,weapon,M+E+,步枪,武器,,,,0.3345073461532590,0.14786294102668800,0.05511810630559920,0.012464631348848300,7.0,1.2713923454284700,0.7530453,0.7073319,0.7301886,0.5110562443733220,0.4844430685043340,1.0,0.2542784810066220,0.04901960864663120,[],"[{'zh': '凶器', 'rcs': 0.2454517632722854, 'w': 0.5076603114202342}, {'zh': '兵器', 'rcs': 0.4094533324241638, 'w': 0.16383712565252684}, {'zh': '工具', 'rcs': 0.2591533958911896, 'w': 0.07422409669575192}]",0.7987764752580790,0.27141634,0.6664765,0.4689464,步枪,凶器,5,6
157,rifle,slug,M+E-,步枪,子弹,y,,poor translation,0.04192475602030750,0.5234000086784360,0.0,0.0882352963089943,0.0,9.0,0.7530453,0.44296688,0.5980061,0.5110562443733220,0.2440744638442990,1.0,1.0,0.0882352963089943,[],[],0.7822499615650180,0.27141634,0.001967554,0.13669194,步枪,子弹,5,4
158,rifle,barrel,M-E+,,,,,,0.2543862462043760,0.015599999576807000,0.023622050881385800,0.0,3.0,0.0,0.7530453,0.72587246,0.7394589,,,,,,,,0.5142990891696910,0.27141634,0.19569644,0.23355639,步枪,桶,5,6
159,rise,lift,M+E+,上升,电梯,,,,0.342477947473526,0.1588955521583560,0.06185566633939740,0.03877155855298040,12.0,3.7608413696289100,0.65922374,0.6691163,0.66417,0.3109742105007170,0.2849179804325100,0.82929527759552,0.7558307647705080,0.06185567006468770,"[{'zh': '增长', 'rcs': 0.2891542613506317, 'w': 0.17070472211336812}]","[{'zh': '移动', 'rcs': 0.3695006072521209, 'w': 0.24416924500773757}]",0.18354257630619800,0.22844301,0.053380553,0.14091179,上升,电梯,4,4
160,rise,space,M+E-,上升,空间,,,,0.025112910196185100,0.0383647195994854,0.0,0.010865730233490500,0.0,1.0539759397506700,0.65922374,0.6740433,0.6666335,0.3109742105007170,0.4441013634204860,0.82929527759552,0.42364317178726200,0.030927835032343900,"[{'zh': '增长', 'rcs': 0.2891542613506317, 'w': 0.17070472211336812}]","[{'zh': '空隙', 'rcs': 0.2548846900463104, 'w': 0.42364316696716553}, {'zh': '空格', 'rcs': 0.2406511604785919, 'w': 0.15271366606566908}]",0.8247300381231840,0.22844301,0.266436,0.2474395,上升,空间,4,5
161,rise,bread,M-E+,,,,,,0.1573774367570880,0.016337117180228200,0.07731958478689190,0.0,15.0,0.0,0.65922374,0.8496332,0.7544285,,,,,,,,0.956145062734177,0.22844301,0.3416906,0.2850668,上升,面包,4,5
162,rough,smooth,M+E+,粗糙,光滑,,,,0.14358624815940900,0.2510998845100400,0.0784313753247261,0.06397514790296560,16.0,6.52546501159668,0.7057622,0.7832629,0.74451256,0.2128840833902360,0.4371867179870610,0.6525465250015260,1.0,0.09803921729326250,"[{'zh': '粗', 'rcs': 0.2246107459068298, 'w': 0.347453464119419}]",[],0.6208641585754760,0.39005485,0.5231723,0.4566136,粗糙,光滑,5,6
163,rough,thin,M+E-,粗,细,,,,0.027040671557188000,0.08912181854248050,0.0,0.03445819392800330,0.0,4.1694416999816900,0.7057622,0.75006765,0.7279149,0.2246107459068300,0.2999193370342250,0.3474534749984740,0.5,0.19834710657596600,"[{'zh': '粗糙', 'rcs': 0.2128840833902359, 'w': 0.6525465358805811}]","[{'zh': '薄', 'rcs': 0.4066925942897796, 'w': 0.5}]",0.5887142168030830,0.39005485,0.49417633,0.4421156,粗糙,薄,5,4
164,rough,tough,M-E+,,,,,,0.21270182728767400,0.018467066809535000,0.11274509131908400,0.0,23.0,0.0,0.7057622,0.5257976,0.6157799,,,,,,,,1.3335281858723900,0.39005485,0.013533704,0.20179428,粗糙,难,5,5
165,rubber,tire,M+E+,橡胶,轮胎,,,,0.19311699271202100,0.16975000500679000,0.13297872245311700,0.07352941483259200,25.0,7.5,0.74730843,0.6856807,0.71649456,0.5649929642677310,0.5057921409606930,0.5,1.0,0.14705882966518400,"[{'zh': '橡皮', 'rcs': 0.4567258358001709, 'w': 0.5}]",[],0.981445231190305,0.47639507,0.17496835,0.32568172,橡皮,轮胎,6,4
166,rubber,rake,M+E-,橡皮,擦,y,,poor translation,0.02880414016544820,0.0740153044462204,0.0,0.0229007750749588,0.0,2.3129782676696800,0.74730843,0.62080055,0.6840545,0.4567258358001710,0.2295340150594710,0.5,0.4625956416130070,0.09900990128517150,"[{'zh': '橡胶', 'rcs': 0.5649929642677307, 'w': 0.5}]","[{'zh': '刮', 'rcs': 0.2640303373336792, 'w': 0.5374043610835426}]",1.27960633112745,0.47639507,0.0,0.23819754,橡皮,刮,6,4
167,rubber,band,M-E+,,,,,,0.1737217903137210,0.004699999932199720,0.10638297349214600,0.0,20.0,0.0,0.74730843,0.7856084,0.7664584,,,,,,,,1.2221517682038200,0.47639507,0.5359053,0.5061502,橡皮,乐队,6,4
168,sack,pack,M+E+,袋子,装,,,,0.2608262300491330,0.3939000070095060,0.015625005587935400,0.028037382289767300,3.0,3.0,0.7359671,0.6118962,0.67393166,0.2280734628438950,0.3028482794761660,1.0,1.0,0.028037382289767300,[],[],1.1529667055217000,0.12801418,0.038814045,0.08341411,袋子,装,4,4
169,sack,plastic,M+E-,袋子,塑料袋,,,,0.06335754692554470,0.22775906324386600,0.0,0.05100453644990920,0.0,5.457485198974610,0.7359671,0.79986227,0.76791465,0.2280734628438950,0.5784884095191960,1.0,0.39361271262168900,0.11214952915906900,[],"[{'zh': '塑料', 'rcs': 0.5795463919639587, 'w': 0.6063872741703015}]",1.4701775964521000,0.12801418,0.16726188,0.14763802,袋子,塑料,4,7
170,sack,potato,M-E+,,,,,,0.19374147057533300,0.03985000029206280,0.078125,0.0,15.0,0.0,0.7359671,0.8585923,0.7972797,,,,,,,,0.9731286163505870,0.12801418,0.2965405,0.21227734,袋子,马铃薯,4,6
171,sailor,boat,M+E+,水手,船,,,,0.3749810457229610,0.31880006194114700,0.1411290168762210,0.04862828925251960,35.0,6.370306015014650,0.7703857,0.82973105,0.80005836,0.3911719918251040,0.562246561050415,1.0,0.335279256105423,0.1450381726026540,[],"[{'zh': '小船', 'rcs': 0.533439040184021, 'w': 0.6647207355631239}]",1.4723032834441400,0.73896444,0.2317743,0.48536938,水手,小船,6,4
172,sailor,attire,M+E-,水手,衣服,y,,duplicate route,0.056918513029813800,0.02116207405924800,0.0,0.010964427143335300,0.0,1.4363398551940900,0.7703857,0.76984525,0.7701155,0.3911719918251040,0.4196466505527500,1.0,0.47877997159957900,0.022900763899087900,[],"[{'zh': '服装', 'rcs': 0.483843058347702, 'w': 0.5212200249628415}]",1.1964687900767700,0.73896444,0.16428323,0.45162383,水手,服装,6,6
173,sailor,suit,M-E+,,,,,,0.09629516303539280,0.01346666645258670,0.024193547666072800,0.0,6.0,0.0,0.7703857,0.7532095,0.76179755,,,,,,,,1.344489809241790,0.73896444,0.11344075,0.4262026,水手,西装,6,4
174,salute,military,M+E+,敬礼,军人,,,,0.2898229956626890,0.05890181288123130,0.17112304270267500,0.028869301080703700,32.0,3.1756231784820600,0.7048079,0.76135147,0.7330797,0.3540296554565430,0.3106077313423160,0.5446546077728270,0.23322105407714800,0.22727273404598200,"[{'zh': '致敬', 'rcs': 0.3040205538272857, 'w': 0.26999046499469515}, {'zh': '致意', 'rcs': 0.272709310054779, 'w': 0.1853549058641541}]","[{'zh': '军事', 'rcs': 0.4116553962230682, 'w': 0.5755468789631837}, {'zh': '军队', 'rcs': 0.4304167330265045, 'w': 0.19123206161084616}]",1.422837554581560,0.5883543,0.24250275,0.41542852,敬礼,军事,6,8
175,salute,martyr,M+E-,致敬,烈士,,,,0.055254802107811000,0.22102084755897500,0.0,0.018946699798107100,0.0,2.159923791885380,0.7048079,0.57752943,0.64116865,0.3040205538272860,0.2590580582618710,0.269990473985672,1.0,0.07017543911933900,"[{'zh': '敬礼', 'rcs': 0.3540296554565429, 'w': 0.5446546291411507}, {'zh': '致意', 'rcs': 0.272709310054779, 'w': 0.1853549058641541}]",[],1.4317006762039300,0.5883543,0.19068871,0.3895215,敬礼,烈士,6,6
176,salute,parade,M-E+,,,,,,0.19656424224376700,0.016805650666356100,0.03208555653691290,0.0,6.0,0.0,0.7048079,0.52237904,0.61359346,,,,,,,,0.3149638436955780,0.5883543,0.0044025993,0.29637843,敬礼,展览,6,6
177,scoop,litter,M+E+,捡起,垃圾,,,,0.15646083652973200,0.09175730496644970,0.020833326503634500,0.038529206067323700,3.0,4.238212585449220,0.7555373,0.74247587,0.74900657,0.3155144453048710,0.3325892984867100,0.42382127046585100,1.0,0.09090909361839290,"[{'zh': '铲子', 'rcs': 0.3201693594455719, 'w': 0.42382127259040975}, {'zh': '勺', 'rcs': 0.2109838426113128, 'w': 0.15235745481918056}]",[],0.6036817745222160,0.08311735,0.0441999,0.063658625,铲子,垃圾,5,6
178,scoop,stoop,M+E-,捡起,弯腰,y,,poor translation,0.050095491111278500,0.16262023150920900,0.0,0.057793810963630700,0.0,6.357318878173830,0.7555373,0.62338376,0.6894605,0.3155144453048710,0.3258056342601780,0.42382127046585100,1.0,0.13636364042758900,"[{'zh': '铲子', 'rcs': 0.3201693594455719, 'w': 0.42382127259040975}, {'zh': '勺', 'rcs': 0.2109838426113128, 'w': 0.15235745481918056}]",[],0.6365115094750090,0.08311735,0.13508925,0.1091033,铲子,弯腰,5,5
179,scoop,sugar,M-E+,,,,,,0.1882948875427250,0.03513478487730030,0.020833326503634500,0.0,3.0,0.0,0.7555373,0.8346725,0.79510486,,,,,,,,1.2261371626414200,0.08311735,0.2812132,0.18216527,铲子,糖,5,5
180,scream,yell,M+E+,尖叫,呐喊,,,,0.391147255897522,0.17288082838058500,0.16062171757221200,0.01116118673235180,31.0,1.317020058631900,0.7379725,0.75857437,0.74827343,0.4471179246902470,0.2807372212409970,1.0,0.4390066862106320,0.025423727929592100,[],"[{'zh': '喊叫', 'rcs': 0.4403048455715179, 'w': 0.22782320362578054}, {'zh': '欢呼', 'rcs': 0.3175866305828094, 'w': 0.18876978998664773}, {'zh': '叫嚷', 'rcs': 0.393348753452301, 'w': 0.14440030688877328}]",1.0793620048741200,0.41177428,0.42855528,0.42016476,尖叫,呐喊,6,4
181,scream,lady,M+E-,尖叫,女生,,,,0.008791905827820300,0.02121548354625700,0.0,0.009583807550370690,0.0,1.1308892965316800,0.7379725,0.70106053,0.7195165,0.4471179246902470,0.2570992112159730,1.0,0.2261778563261030,0.04237288236618040,[],"[{'zh': '女', 'rcs': 0.3753880858421325, 'w': 0.22617785022206596}, {'zh': '淑女', 'rcs': 0.3811275660991668, 'w': 0.22617785022206596}, {'zh': '女子', 'rcs': 0.2242671996355056, 'w': 0.22617785022206596}, {'zh': '女人', 'rcs': 0.3171866238117218, 'w': 0.09528859911173618}]",1.496294889808080,0.41177428,0.101873435,0.25682387,尖叫,女,6,4
182,scream,pain,M-E+,,,,,,0.19812658429145800,0.023546157404780400,0.03108809143304830,0.0,6.0,0.0,0.7379725,0.7658408,0.75190663,,,,,,,,1.4257530964193600,0.41177428,0.30135605,0.35656518,尖叫,伤痛,6,4
183,screw,nail,M+E+,螺丝,钉,,,,0.34020906686782800,0.16830186545848800,0.1170731708407400,0.02791869454085830,24.0,2.1776580810546900,0.7446698,0.7656059,0.75513786,0.5131198763847350,0.494232714176178,0.756095826625824,0.4114478826522830,0.08974359184503560,"[{'zh': '螺旋桨', 'rcs': 0.5076266527175903, 'w': 0.24390419018381151}]","[{'zh': '指甲', 'rcs': 0.4805534183979034, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]",0.6248888168730220,0.43415058,0.11914565,0.2766481,螺丝,钉,5,4
184,screw,ship,M+E-,螺旋桨,船,y,,poor translation,0.024078167974948900,0.09058601409196850,0.0,0.023742886260151900,0.0,2.682945966720580,0.7446698,0.8279798,0.7863248,0.5076266527175900,0.5217533111572270,0.24390418827533700,1.0,0.09734513610601430,"[{'zh': '螺丝', 'rcs': 0.5131198763847351, 'w': 0.7560958098161884}]",[],0.7166113848304260,0.43415058,0.54570097,0.48992577,螺丝,船,5,4
185,screw,sex,M-E+,,,,,,0.07751278579235080,0.002659562276676300,0.09268292784690860,0.0,19.0,0.0,0.7446698,0.72243667,0.73355323,,,,,,,,1.398968978149820,0.43415058,0.29370517,0.36392787,螺丝,性,5,3
